NOMBRE DEL PLATILLO|ORIGEN|RENDIMIENTO (PERSONAS)|PREPARACIÓN (MIN)|COCCIÓN (MIN)|REPOSO (MIN)|REFRIGERACIÓN (MIN)|CONGELACIÓN (MIN)|DIFICULTAD|COSTO|TIPO|Epoca|Categoría |Ingrediente
CHILES JALAPEÑOS RELLENOS DE MINILLA|VERACRUZ|6|25|60|0|0|0|3|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|ACEITUNA VERDE
CHILES JALAPEÑOS RELLENOS DE MINILLA|VERACRUZ|6|25|60|0|0|0|3|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|ALCAPARRA
CHILES JALAPEÑOS RELLENOS DE MINILLA|VERACRUZ|6|25|60|0|0|0|3|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|OREGANO
CHILES JALAPEÑOS RELLENOS DE MINILLA|VERACRUZ|6|25|60|0|0|0|3|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|SAL
CHILES JALAPEÑOS RELLENOS DE MINILLA|VERACRUZ|6|25|60|0|0|0|3|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|VINAGRE BLANCO
CHILES JALAPEÑOS RELLENOS DE MINILLA|VERACRUZ|6|25|60|0|0|0|3|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CHILE JALAPEÑO
CHILES JALAPEÑOS RELLENOS DE MINILLA|VERACRUZ|6|25|60|0|0|0|3|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|AZUCAR
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|CERDO
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|CEBOLLA
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|AJO
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|JITOMATE
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|SAL
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|CHACAL
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|MANTEQUILLA
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|CHILE VERDE
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|HARINA
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|HUEVO
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|MANTECA
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|CREMA
CHILES PASADOS RELLENOS DE CHACALES|CHIHUAHUA|8|40|75|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|México Prehispánico (Antes de 1521)|Chiles rellenos|QUESO RANCHERO
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|ACEITE DE OLIVA
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CEBOLLA
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|ZANAHORIA
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|VINAGRE DE MANZANA
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|TOMILLO
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|OREGANO
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|LAUREL
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|SAL
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|JITOMATE
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|AJO
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CHAMPIÑON
CHILES POBLANOS RELLENOS DE HONGOS|VERACRUZ|6|25|35|0|0|0|2|2|PLATOS PRINCIPALES CON VERDURAS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CHILE POBLANO
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CHILE ANCHO
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|VINAGRETA DE HIERBAS
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|ZANAHORIA
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CALABAZA
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|LAUREL
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|TOMILLO
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|MEJORANA
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|AGUACATE
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|LIMON
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CEBOLLA
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CHILE SERRANO
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CHICHARRON
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|ARRACHERA
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|SAL
CHILES RELLENOS MONTERREY|NUEVO LEON|6|45|10|0|0|0|3|3|ENTRADA|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|PIMIENTA
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CAZON
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|EPAZOTE
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CERDO
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|JITOMATE
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CEBOLLA
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|ACHIOTE
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|VINAGRE BLANCO
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|CHILE GUERO
CHILES X CATIC RELLENOS DE CAZON|YUCATAN|6|20|25|20|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Chiles rellenos|SAL
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|JITOMATE
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|CEBOLLA
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|AJO
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|CHILE JALAPEÑO
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|ACEITE DE MAIZ
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|CANELA
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|JAIBA
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|CALDO DE PESCADO
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|EPAZOTE
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|JAIBA
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|SAL
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|CHOCHOYOTE
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|SALSA MACHA
CHILPACHOLE DE JAIBA|VERACRUZ|8|10|60|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Sopas y caldos|LIMON
CHILTOMATE |YUCATAN|5|10|0|0|0|0|1|1|SALSAS REGIONALES|México Prehispánico (Antes de 1521)|Salsas y aderezos|JITOMATE
CHILTOMATE |YUCATAN|5|10|0|0|0|0|1|1|SALSAS REGIONALES|México Prehispánico (Antes de 1521)|Salsas y aderezos|CHILE HABANERO
CHILTOMATE |YUCATAN|5|10|0|0|0|0|1|1|SALSAS REGIONALES|México Prehispánico (Antes de 1521)|Salsas y aderezos|CEBOLLA
CHILTOMATE |YUCATAN|5|10|0|0|0|0|1|1|SALSAS REGIONALES|México Prehispánico (Antes de 1521)|Salsas y aderezos|SAL
CHINTEXTLE|OAXACA|12|20|10|0|0|0|2|2|SALSAS DE TOMATE Y JITOMATE|México Prehispánico (Antes de 1521)|Salsas y aderezos|CHILE PASILLA
CHINTEXTLE|OAXACA|12|20|10|0|0|0|2|2|SALSAS DE TOMATE Y JITOMATE|México Prehispánico (Antes de 1521)|Salsas y aderezos|AJO
CHINTEXTLE|OAXACA|12|20|10|0|0|0|2|2|SALSAS DE TOMATE Y JITOMATE|México Prehispánico (Antes de 1521)|Salsas y aderezos|VINAGRE DE MANZANA
CHINTEXTLE|OAXACA|12|20|10|0|0|0|2|2|SALSAS DE TOMATE Y JITOMATE|México Prehispánico (Antes de 1521)|Salsas y aderezos|ACEITE DE OLIVA
CHINTEXTLE|OAXACA|12|20|10|0|0|0|2|2|SALSAS DE TOMATE Y JITOMATE|México Prehispánico (Antes de 1521)|Salsas y aderezos|CAMARON
CHINTEXTLE|OAXACA|12|20|10|0|0|0|2|2|SALSAS DE TOMATE Y JITOMATE|México Prehispánico (Antes de 1521)|Salsas y aderezos|AGUACATE
CHINTEXTLE|OAXACA|12|20|10|0|0|0|2|2|SALSAS DE TOMATE Y JITOMATE|México Prehispánico (Antes de 1521)|Salsas y aderezos|CALABAZA
CHINTEXTLE|OAXACA|12|20|10|0|0|0|2|2|SALSAS DE TOMATE Y JITOMATE|México Prehispánico (Antes de 1521)|Salsas y aderezos|SAL
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CERDO
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CEBOLLA
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|AJO
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|POLLO
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|HONGO
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CHILE CHIPOTLE
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|JITOMATE
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|EPAZOTE
CHIPOZONTE DE POLLO|PUEBLA|10|25|85|0|0|0|1|2|PLATOS PRINCIPALES CON POLLO|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|SAL
CHIRMOL|CHIAPAS|6|10|5|0|0|0|1|1|SALSAS REGIONALES|México Prehispánico (Antes de 1521)|Salsas y aderezos|JITOMATE
CHIRMOL|CHIAPAS|6|10|5|0|0|0|1|1|SALSAS REGIONALES|México Prehispánico (Antes de 1521)|Salsas y aderezos|CHILE GUERO
CHIRMOL|CHIAPAS|6|10|5|0|0|0|1|1|SALSAS REGIONALES|México Prehispánico (Antes de 1521)|Salsas y aderezos|SAL
CHIRMOL|CHIAPAS|6|10|5|0|0|0|1|1|SALSAS REGIONALES|México Prehispánico (Antes de 1521)|Salsas y aderezos|CILANTRO
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|ACEITE
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|CEBOLLA
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|JITOMATE
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|SAL
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|PIMIENTA
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|FRIJOL
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|CHIPOTLE
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|QUESO CHIHUAHUA
CHIVICHANGAS O CHIMICHANGAS|SONORA|6|20|30|0|0|0|1|1|ANTOJITOS CON TRIGO|Revolución Mexicana (1910 - 1940)|Antojitos|TORTILLA DE HARINA
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|RES
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|HIERBABUENA
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|XOCONOSTLE
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|COL
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CHILE PASILLA
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|TOMATE VERDE
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|AJO
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CORUNDA
CHURIPU|MICHOACAN|10|20|60|0|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|SAL
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|VENADO
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|JITOMATE
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|CEBOLLA
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|AJO
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|CHILE GUAJILLO
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|CALDO DE RES
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|HOJA SANTA
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|EPAZOTE
CIGUAMONTE|CHIAPAS|5|10|60|0|0|0|1|3|PLATOS PRINCIPALES CON OTRAS CARNES|México Prehispánico (Antes de 1521)|Sopas y caldos|SAL
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CERDO
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CHILE ANCHO
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CHILE PASILLA
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|AGUACATE
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|AVELLANA
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|NUEZ
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|PIÑON
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|PIMIENTA
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|GUAJOLOTE
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|PAN
CLEMOLE CASTELLANO|PUEBLA|24|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|SAL
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|BAGRE
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|CALABAZA
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|TAMARINDO
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|PULQUE BLANCO
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|ACEITE
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|TOMATE VERDE
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|CEBOLLA
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|AJO
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|CHILE SERRANO
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|EPAZOTE
CLEMOLE DE BAGRE AL PULQUE|HIDALGO|6|20|30|0|0|0|2|2|MOLE DE INGREDIENTES FRESCOS|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|SAL
